top_folder	type	name	xml_path	object_dir	forms_count	commands_count	has_manager_module	has_object_module	has_recordset_module	has_module
Catalogs	Справочник	БанковскиеСчета	Catalogs/БанковскиеСчета.xml	Catalogs/БанковскиеСчета	5	1	1	1	0	0
Catalogs	Справочник	Билеты	Catalogs/Билеты.xml	Catalogs/Билеты	5	2	1	1	0	0
Catalogs	Справочник	БилетыПрисоединенныеФайлы	Catalogs/БилетыПрисоединенныеФайлы.xml	Catalogs/БилетыПрисоединенныеФайлы	1	0	1	1	0	0
Catalogs	Справочник	БланкиСтрогойОтчетности	Catalogs/БланкиСтрогойОтчетности.xml	Catalogs/БланкиСтрогойОтчетности	3	0	1	1	0	0
Catalogs	Справочник	БольничныйЛистПрисоединенныеФайлы	Catalogs/БольничныйЛистПрисоединенныеФайлы.xml	Catalogs/БольничныйЛистПрисоединенныеФайлы	0	0	1	1	0	0
Catalogs	Справочник	БронированиеГражданПребывающихВЗапасеПрисоединенныеФайлы	Catalogs/БронированиеГражданПребывающихВЗапасеПрисоединенныеФайлы.xml	Catalogs/БронированиеГражданПребывающихВЗапасеПрисоединенныеФайлы	0	0	1	1	0	0
Catalogs	Справочник	ВЕТИСПрисоединенныеФайлы	Catalogs/ВЕТИСПрисоединенныеФайлы.xml	Catalogs/ВЕТИСПрисоединенныеФайлы	6	0	1	1	0	0
Catalogs	Справочник	Валюты	Catalogs/Валюты.xml	Catalogs/Валюты	4	0	1	1	0	0
Catalogs	Справочник	ВариантыОтчетов	Catalogs/ВариантыОтчетов.xml	Catalogs/ВариантыОтчетов	5	5	1	1	0	0
Catalogs	Справочник	ВедомостьНаВыплатуЗарплатыВБанкПрисоединенныеФайлы	Catalogs/ВедомостьНаВыплатуЗарплатыВБанкПрисоединенныеФайлы.xml	Catalogs/ВедомостьНаВыплатуЗарплатыВБанкПрисоединенныеФайлы	0	0	1	1	0	0
Catalogs	Справочник	ВедомостьНаВыплатуЗарплатыВКассуПрисоединенныеФайлы	Catalogs/ВедомостьНаВыплатуЗарплатыВКассуПрисоединенныеФайлы.xml	Catalogs/ВедомостьНаВыплатуЗарплатыВКассуПрисоединенныеФайлы	0	0	1	1	0	0
Catalogs	Справочник	ВедомостьНаВыплатуЗарплатыПрисоединенныеФайлы	Catalogs/ВедомостьНаВыплатуЗарплатыПрисоединенныеФайлы.xml	Catalogs/ВедомостьНаВыплатуЗарплатыПрисоединенныеФайлы	0	0	1	1	0	0
Catalogs	Справочник	ВедомостьУплатыАДВ_11ПрисоединенныеФайлы	Catalogs/ВедомостьУплатыАДВ_11ПрисоединенныеФайлы.xml	Catalogs/ВедомостьУплатыАДВ_11ПрисоединенныеФайлы	0	0	1	1	0	0
Catalogs	Справочник	ВерсииПоставляемыхРасширений	Catalogs/ВерсииПоставляемыхРасширений.xml		0	0	0	0	0	0
Catalogs	Справочник	ВерсииРасширений	Catalogs/ВерсииРасширений.xml	Catalogs/ВерсииРасширений	2	0	1	1	0	0
Catalogs	Справочник	ВерсииФайлов	Catalogs/ВерсииФайлов.xml	Catalogs/ВерсииФайлов	3	0	1	1	0	0
Catalogs	Справочник	ВетеринарноСопроводительныйДокументВЕТИС	Catalogs/ВетеринарноСопроводительныйДокументВЕТИС.xml	Catalogs/ВетеринарноСопроводительныйДокументВЕТИС	9	0	1	1	0	0
Catalogs	Справочник	ВидыАлкогольнойПродукции	Catalogs/ВидыАлкогольнойПродукции.xml	Catalogs/ВидыАлкогольнойПродукции	3	0	1	1	0	0
Catalogs	Справочник	ВидыВзаиморасчетов	Catalogs/ВидыВзаиморасчетов.xml	Catalogs/ВидыВзаиморасчетов	3	0	1	1	0	0
Catalogs	Справочник	ВидыВложенийДляАктированияЕИС	Catalogs/ВидыВложенийДляАктированияЕИС.xml	Catalogs/ВидыВложенийДляАктированияЕИС	1	0	0	0	0	0
Catalogs	Справочник	ВидыВычетовНДФЛ	Catalogs/ВидыВычетовНДФЛ.xml	Catalogs/ВидыВычетовНДФЛ	4	0	1	0	0	0
Catalogs	Справочник	ВидыДеятельностиЕНВД	Catalogs/ВидыДеятельностиЕНВД.xml	Catalogs/ВидыДеятельностиЕНВД	5	0	1	1	0	0
Catalogs	Справочник	ВидыДеятельностиПредпринимателей	Catalogs/ВидыДеятельностиПредпринимателей.xml	Catalogs/ВидыДеятельностиПредпринимателей	3	0	1	1	0	0
Catalogs	Справочник	ВидыДокументовОбОбразовании	Catalogs/ВидыДокументовОбОбразовании.xml	Catalogs/ВидыДокументовОбОбразовании	2	0	0	0	0	0
Catalogs	Справочник	ВидыДокументовФизическихЛиц	Catalogs/ВидыДокументовФизическихЛиц.xml	Catalogs/ВидыДокументовФизическихЛиц	2	0	1	0	0	0
Catalogs	Справочник	ВидыДокументовЭДО	Catalogs/ВидыДокументовЭДО.xml	Catalogs/ВидыДокументовЭДО	3	0	1	1	0	0
Catalogs	Справочник	ВидыДокументовЭДОБЗК	Catalogs/ВидыДокументовЭДОБЗК.xml	Catalogs/ВидыДокументовЭДОБЗК	6	0	1	1	0	0
Catalogs	Справочник	ВидыДоходовНДФЛ	Catalogs/ВидыДоходовНДФЛ.xml	Catalogs/ВидыДоходовНДФЛ	3	0	1	0	0	0
Catalogs	Справочник	ВидыДоходовПоСтраховымВзносам	Catalogs/ВидыДоходовПоСтраховымВзносам.xml	Catalogs/ВидыДоходовПоСтраховымВзносам	2	0	1	0	0	0
Catalogs	Справочник	ВидыИспользованияРабочегоВремени	Catalogs/ВидыИспользованияРабочегоВремени.xml	Catalogs/ВидыИспользованияРабочегоВремени	2	0	1	1	0	0
Catalogs	Справочник	ВидыКонтактнойИнформации	Catalogs/ВидыКонтактнойИнформации.xml	Catalogs/ВидыКонтактнойИнформации	6	0	1	1	0	0
Catalogs	Справочник	ВидыМехаГИСМ	Catalogs/ВидыМехаГИСМ.xml	Catalogs/ВидыМехаГИСМ	4	0	1	1	0	0
Catalogs	Справочник	ВидыНалоговИПлатежейВБюджет	Catalogs/ВидыНалоговИПлатежейВБюджет.xml	Catalogs/ВидыНалоговИПлатежейВБюджет	5	0	1	1	0	0
Catalogs	Справочник	ВидыНалоговыхОбязательств	Catalogs/ВидыНалоговыхОбязательств.xml	Catalogs/ВидыНалоговыхОбязательств	0	0	1	0	0	0
Catalogs	Справочник	ВидыНалоговыхОрганов	Catalogs/ВидыНалоговыхОрганов.xml	Catalogs/ВидыНалоговыхОрганов	3	0	0	0	0	0
Catalogs	Справочник	ВидыНоменклатуры	Catalogs/ВидыНоменклатуры.xml	Catalogs/ВидыНоменклатуры	3	0	1	1	0	0
Catalogs	Справочник	ВидыОбразованияФизическихЛиц	Catalogs/ВидыОбразованияФизическихЛиц.xml	Catalogs/ВидыОбразованияФизическихЛиц	2	0	1	0	0	0
Catalogs	Справочник	ВидыОбщественноПолезнойДеятельностиСЗВК	Catalogs/ВидыОбщественноПолезнойДеятельностиСЗВК.xml	Catalogs/ВидыОбщественноПолезнойДеятельностиСЗВК	2	0	1	0	0	0
Catalogs	Справочник	ВидыОбязательствНалогоплательщика	Catalogs/ВидыОбязательствНалогоплательщика.xml	Catalogs/ВидыОбязательствНалогоплательщика	0	0	1	0	0	0
Catalogs	Справочник	ВидыОплатОрганизаций	Catalogs/ВидыОплатОрганизаций.xml	Catalogs/ВидыОплатОрганизаций	6	0	1	1	0	0
Catalogs	Справочник	ВидыОтправляемыхДокументов	Catalogs/ВидыОтправляемыхДокументов.xml	Catalogs/ВидыОтправляемыхДокументов	4	0	1	1	0	0
Catalogs	Справочник	ВидыПлатежей	Catalogs/ВидыПлатежей.xml	Catalogs/ВидыПлатежей	0	0	1	0	0	0
Catalogs	Справочник	ВидыПроверок	Catalogs/ВидыПроверок.xml	Catalogs/ВидыПроверок	1	0	1	1	0	0
Catalogs	Справочник	ВидыРасчетовРезервовПоОплатеТруда	Catalogs/ВидыРасчетовРезервовПоОплатеТруда.xml	Catalogs/ВидыРасчетовРезервовПоОплатеТруда	3	0	1	1	0	0
Catalogs	Справочник	ВидыРегистровУчета	Catalogs/ВидыРегистровУчета.xml	Catalogs/ВидыРегистровУчета	2	0	1	1	0	0
Catalogs	Справочник	ВидыРемонтовОС	Catalogs/ВидыРемонтовОС.xml	Catalogs/ВидыРемонтовОС	1	0	0	0	0	0
Catalogs	Справочник	ВидыТарифовСтраховыхВзносов	Catalogs/ВидыТарифовСтраховыхВзносов.xml	Catalogs/ВидыТарифовСтраховыхВзносов	2	0	1	0	0	0
